keyword,title,authors,keywords_in_description,description,goodreads_url
trauma,"Little Butterfly, Volume 01",Hinako Takanaga,,"The cute, outgoing Yuki Kojima and the mature misfit Atsushi Nakahara, are two boys as different as can be - and yet, somehow they are attracted to each other. Kojima seeks to befriend the class outcast and soon learns of Nakahara's troubled family life - the uncaring, abusive father and mentally unstable mother. As Kojima yearns to somehow comfort Nakahara, he gradually becomes aware that his feelings for the other boy arise from more than mere sympathy. When Nakahara declares his own romantic feelings for Kojima, their relationship becomes one of sexual exploration as they face their first steps into adulthood together.",https://www.goodreads.com/book/show/30233.Little_Butterfly_Volume_01
trauma,"100% Perfect Girl, Volume 5",Wann,,"by Wann
Jay Jin is the headstrong teenage rebel. J. Max is the tall debonair foreigner with more to his background than he lets on. On the surface, it would seem as though Jay and J. have nothing in common - until a chance encounter sparks a mysterious attraction. Will true love prove strong enough to overcome the language barrier? The new series by the author of Can't Lose You!",https://www.goodreads.com/book/show/1651809.100_Perfect_Girl_Volume_5
trauma,"Lucifer, Book Five",Mike Carey Peter Gross Ryan Kelly,,,https://www.goodreads.com/book/show/24180236-lucifer-book-five
trauma,"Tokyo Babylon, Vol. 2",CLAMP,,"""Tokyo Babylon - Vol. 2/Dream"": Subaru, an onmyogi (one from a rare class that can commune with spirits and put them to rest), dreams of a day in his past when his childhood friend, Mitsuki, told him she hated him because he was ""different."" But, the next morning, Mitsuki turns out to be Subaru's very next job - she is a rape victim hiding in the dream world, in an attempt to escape from the horror of her reality. In this dream world, Subaru comes to Mitsuki. She explains to Subaru that her harsh words back then were her attempt to explain that she was in love with him, and that his dream was of her calling out to him. Finally, Subaru convinces his childhood friend to return to the world of the living. ""Tokyo Babylon - Annex/Smile"": Subaru's twin sister, Hokuto, happens upon a foreign girl being harassed by men. Acting on her intuition, she steps in to save the day. On the run, the girl reveals to Hokuto that the men were from the police, and that she is an illegal ""gaijin"" who has been ostracized by the Japanese since she moved to Tokyo to work and send money home to her family. Hokuto listens to the girl's problems, and lets her know that there is no such thing as a ""gaijin."" Everyone is the same race - the human race. Hokuto assures the girl that she has at least one friend in the big city of Tokyo - her.",https://www.goodreads.com/book/show/1188358.Tokyo_Babylon_Vol_2
trauma,Pourquoi j'ai tué Pierre,Olivier Ka Alfred,,"Pierre est un cure <>.
Il est cool.
Il est drole.
C'est pas un pretre, c'est un bonhomme.
Moi, c'est comme si j'avais un nouveau tonton.
Un excellent, qui rit, qui chante, qui chatouille.
(Quatrieme de couverture)",https://www.goodreads.com/book/show/8747734-pourquoi-j-ai-tu-pierre
trauma,Only Words,Tina Anderson,,"In 1941 Poland, silence is a way of life. 18-year-old seminary student Koby Bruk has watched for two years as the people of his home town allowed the Germans to move in, displace homes and families, and impose their rule on the people who remain.
When Koby is bullied by his classmate Irvine, he chooses to speak up against him. This doesn't sit well with Irvine's friend, Hitler Youth Oskar Keplar. Oskar corners Koby in an alleyway and makes a sinister promise. ""After class today, I'm going to...""
Only Wordsis a dark, sexy story sure to intrigue fans of erotic boy's love.",https://www.goodreads.com/book/show/216925.Only_Words
trauma,"Cry Havoc, Vol. 1: Mything in Action",Simon Spurrier Simon Bowland Emma Price Barbra Guttman Miguel Montenegro Cameron Stewart Ryan Kelly Nick Filardi Lee Loughridge Matthew Wilson,,"""An electrifying account of black ops, black dogs and weaponised folklore that is unlike anything you've ever seen. Best in show."" -Alan Moore
""A joy to read."" -The Guardian
Meet Lou: a street musician savaged by a supernatural terror.
Meet Lou: crossing war-torn Afghanistan with a unit of shapeshifting soldiers.
Meet Lou: a monstress held captive by the rogue beast she was sent to kill.
Cry Havocinterweaves three stages of a remarkable life into a critically-exalted saga of military, myth and mania.
Simon Spurrier (X-Men Legacy, Marvel Zombies, Doctor Who) and Ryan Kelly (Local, Northlanders, Saucer Country) collaborate with multiple superstar colorists Nick Filardi, Lee Loughridge & Matt Wilson to push the envelope of comicbook storytelling in an unprecedented, monstrous direction. This is not the tale of a lesbian werewolf going to war. Except it kind of is.
""Sharp, compulsive, human, edgy. Wow. We're sold."" -The Quietus
""Flawless."" -The Nerdist
""Structurally ambitious, the intelligence and artistry of this creative team brings depth and sophistication to an attention-grabbing hook."" -A.V. Club
Collecting: Cry Havoc1-6",https://www.goodreads.com/book/show/30027120-cry-havoc-vol-1
trauma,Mel's Story: Surviving Military Sexual Assault,G.B. Trudeau,trauma,"The fourth Doonesburybook focusing on the effects of combat on recent war veterans.
""An estimated 19,000 rapes and sexual assaults took place in the military last year. Every one of them represents a monstrous crime made much worse by the sense of betrayal that accompanied it. That so few victims--just one in seven--report these crimes underscores the utter lack of trust that pervades military culture.""
-- Retired Gen. Loree Sutton and Garry Trudeau, in a Washington PostOpEd, June 29, 2013
The first time B.D. encounters command-rape survivor Melissa Wheeler in the waiting room at the VA Center, he has no idea what to make of the scowling former chopper mechanic. But in the months that follow, witnessing Mel's pain and her healing process help him with his own, and B.D. ends up a staunch and encouraging ally.
With the help of VA counselors Cora and Elias, Wheeler is able to reframe her experience and move forward to the point where she re-ups and re-deploys, though the trauma and betrayal continue to haunt her. She and battlebud Roz masterfully manage a perilous rescue op of a downed USO chopper, and in the new post-DADT world the now-out Roz and her now-superior (""That's SERGEANT bitch to you!"") help wind down US ops in Afghanistan. Returning stateside, Mel's final obstacle is her father's cluelessness--and a widespread reluctance to hear the truth of her story.
As always, Trudeau manages to find humor and humanity in even a tale of suffering, and sheds serious light on one of the most pressing and undermining problems in our military today.",https://www.goodreads.com/book/show/21535693-mel-s-story
trauma,Bitter Virgin 2 (Bitter Virgin #2),Kei Kusunoki,,"Daisuke Suwa is the ladies man of his small town high school, and he has his eye on mostly every girl, except for one. Hinako Aikawa isn't his type, but when he overhears a deep dark secret of hers, he finds himself thinking of her more and more.",https://www.goodreads.com/book/show/2379549.Bitter_Virgin_2
trauma,Bitter Virgin 3 (Bitter Virgin #3),Kei Kusunoki,,"Daisuke Suwa is the ladies man of his small town high school, and he has his eye on mostly every girl, except for one. Hinako Aikawa isn't his type, but when he overhears a deep dark secret of hers, he finds himself thinking of her more and more.",https://www.goodreads.com/book/show/2379548.Bitter_Virgin_3
trauma,"Love Mode, Vol. 8",Yuki Shimizu,,"When Tien Shue's brother is injured and in debt, he has nowhere to turn but to Aoe Shougo. When he becomes Kiichi's personal bodyguard, what cruel manipulations will Tien Shue see from Shougo? And then Izumi and Naoya turned into animals!",https://www.goodreads.com/book/show/1501285.Love_Mode_Vol_8
trauma,Una entre muchas,Una,,"En 1977 Una tiene doce anos. A los crios de su edad les van el punk o el ska, pero Una esta aprendiendo a tocar a la guitarra ""Mull of Kintyre"", que le parece muy buena cancion. Mientras la policia fracasa en resolver el caso del asesino en serie apodado el Destripador de Yorkshire, que acabara matando a trece mujeres, Una sufrira una serie de actos violentos que la haran sentirse indefensa, sola y culpable, y que le haran emprender un largo camino para liberarse de las secuelas de una violencia cotidiana y banalizada.
Una entre muchas explora la violencia de genero, la verguenza y la responsabilidad social, con un suceso nacional como telon de fondo y desde la perspectiva de una experiencia personal traumatica. Una se pregunta que significa educarse en una sociedad en la que la agresion machista no es cuestionada, y denuncia una cultura mundial que exige que las victimas de la violencia paguen su precio. ""La idea de que hay algo incrustado profundamente en la cultura que produce erupciones de violencia de genero y permite que florezcan, en lugar de ser algo aleatorio y sin movil, se esta haciendo mas popular, y es lo que impulsa a este libro"", afirma la autora.",https://www.goodreads.com/book/show/29360099-una-entre-muchas
trauma,"Descendants of Darkness, Volume 11",Yoko Matsushita,,"As the god of death, Tsuzuki has a lot to think about. First of all, there are all those dead people. Someone's got to escort them safely to the afterlife. Then there's all that bureaucracy. The affairs of death come with a lot of paperwork, budgetary concerns and endless arcana. Combining supernatural action with heavy dollops of romance, sex and humor, Descendants of Darkness proves one thing: Death is big business...and business is good!",https://www.goodreads.com/book/show/1600496.Descendants_of_Darkness_Volume_11
trauma,"Descendants of Darkness, Volume 6",Yoko Matsushita,,"When Tsuzuki finds a strange book--the kind that sucks one in, literally--he finds himself in a bizarre world whose inhabitants are dark parodies of people he knows in the real world. Illustrations. Rated for older teens.",https://www.goodreads.com/book/show/1600495.Descendants_of_Darkness_Volume_6
trauma,"Descendants of Darkness, Volume 4",Yoko Matsushita,,,https://www.goodreads.com/book/show/1600493.Descendants_of_Darkness_Volume_4
trauma,"Descendants of Darkness, Volume 2",Yoko Matsushita Joe Smith,,"Asato Tsuzuki works as a shinigami, or 'Guardian of Death', in the Ministry of Hades. It's his duty to make sure that the souls of the dead reach the afterlife, but contrary ghosts and humanity's evils keep getting in the way of a job well done. With all these problem assignments, will he ever get a bonus?",https://www.goodreads.com/book/show/1600492.Descendants_of_Darkness_Volume_2
trauma,"Descendants of Darkness, Volume 3",Yoko Matsushita,,,https://www.goodreads.com/book/show/1600491.Descendants_of_Darkness_Volume_3
trauma,Unsichtbare Hände,Ville Tietavainen Alexandra Stang,,"Fur die nachtliche Uberfahrt uber die nur wenige Kilometer breite Strasse von Gibraltar, die Marokko und Spanien, Afrika und Europa, dritte und erste Welt voneinander trennt, verlangen Schlepperorganisationen 2.500 Euro. Fur den Tagelohner und Schneidergehilfen Rashid, der in den Armenvierteln von Tanger um das tagliche Uberleben kampft, ist das der Verdienst von zwei Jahren. Doch die Festung Europa lockt: ""Wenn etwas so geschutzt ist, muss es wertvoll sein, oder?"" Um seine Familie zu versorgen, begibt sich Rashid auf die ""Harraga"", die illegale Einreise in die Europaische Union. Fur den Traum von einem besseren Leben verpfandet er seine Zukunft: Als moderner ""Schuldknecht"" ohne Rechte muss er auf den Treibhausplantagen im spanischen Almeria die Kosten fur seine Reise abarbeiten. Nach und nach eroffnet sich fur Rashid das ganze erschreckende Ausmass der Situation der afrikanischen Fluchtlinge und Papierlosen in Europa, die zu Hunderten auf dem Weg nach Europa ertrinken oder in Spanien unter sklavenahnlichen Bedingungen Lebensmittel fur die westeuropaischen Discounter produzieren ...",https://www.goodreads.com/book/show/23356905-unsichtbare-h-nde
